epoch;categorical_accuarcy;loss;val_categorical_accuarcy;val_loss
132;0.95462054;0.11952391651823727;0.9565787;0.11414486205198106
133;0.95493406;0.11894929912470664;0.9561885;0.12092634560522408
134;0.9542025;0.12080040219887903;0.9566344;0.11415472263885326
135;0.9541746;0.12099350721476045;0.9529835;0.12748660460467062
136;0.953666;0.12215752508468307;0.9571082;0.11547531279854172
137;0.95512915;0.11819158593601257;0.949667;0.13239300061591522
138;0.95437664;0.12024955514068533;0.957805;0.11018388508394017
139;0.95496887;0.119175530793855;0.9571361;0.11698202474587276
140;0.95563775;0.11647919477261327;0.9576377;0.11204271089395769
141;0.95630664;0.11532182044503342;0.9583066;0.10990551398600203
142;0.95521975;0.11755298429380491;0.95727545;0.11311843818018978
143;0.95452994;0.12031790829283011;0.9587247;0.11023600049276808
144;0.9556169;0.11642000130573905;0.9565787;0.11732669993848815
145;0.9550525;0.11843570719180273;0.9587804;0.10912594488630084
146;0.9559722;0.11589549088769543;0.95702463;0.11384469103820315
147;0.95557505;0.11752759650294901;0.95705247;0.112206599424515
148;0.95576316;0.11574910475870503;0.95696884;0.11484421798824145
149;0.9555611;0.11759938273004242;0.9538753;0.12248960922397348
150;0.9563206;0.1146370456723002;0.95800006;0.11380393130073566
151;0.95433486;0.12055196480775357;0.95774925;0.11482520959612079
152;0.9541746;0.1207849586376188;0.95747054;0.11416202796977824
153;0.9553382;0.1183024445409023;0.95908695;0.10838693124057192
154;0.9571149;0.11281382143692656;0.9585017;0.1091981714485536
155;0.95554024;0.11705221494160166;0.9572197;0.11279440376824425
156;0.9542164;0.12005550482629751;0.9573033;0.11341340899260237
157;0.95443934;0.12123985398817026;0.956941;0.11408719781281933
158;0.95594436;0.11589199354535704;0.95866895;0.10954839443877065
159;0.9564669;0.11326280219149547;0.957805;0.11075255464229732
160;0.95658535;0.11453627500011249;0.9594214;0.10830803796229947
161;0.95702434;0.1124037296052518;0.9568574;0.11831622673995167
162;0.95611155;0.11546391501857559;0.95702463;0.1142538554071699
163;0.95557505;0.11574885736031865;0.95839024;0.10981029257564945
164;0.95636237;0.11426709174948313;0.9580558;0.10998778936990009
165;0.9571915;0.11131285362910519;0.95891976;0.10975840519931497
166;0.9560001;0.11565641896956254;0.9550458;0.11781729995250861
167;0.95431393;0.11975934383424562;0.957805;0.11097104767549397
168;0.95613945;0.11526606143485224;0.956718;0.11649709200691956
169;0.9564112;0.11389035933575167;0.95836234;0.10920875668583838
170;0.95660627;0.1136996541782363;0.95816725;0.11115465248514154
171;0.95667595;0.11303379092633292;0.957805;0.11141525611307558
172;0.95515704;0.11734269951319762;0.9574148;0.11581694445618501
173;0.9553033;0.11729197229965234;0.95716393;0.11435454762264198
174;0.9574145;0.11156843839277869;0.9578328;0.1116763376024903
175;0.9567665;0.11310279655919432;0.95791644;0.11270494086420847
176;0.95528245;0.11803066812811096;0.9573312;0.1122937401920322
177;0.95544964;0.11703371621775953;0.95708036;0.11343511403049668
178;0.95661324;0.11367369306722026;0.9587247;0.10852448180851947
179;0.9576653;0.11086578424858923;0.95889187;0.1081507865799767
180;0.9565296;0.11375290765647907;0.9587804;0.10861106107083024
181;0.95649475;0.11326085208862659;0.95716393;0.11577042176699077
182;0.95664805;0.11386089521686617;0.95844597;0.11077444747703728
183;0.9572264;0.11170267928197154;0.95933783;0.1079555011340708
184;0.9559931;0.11499823991932638;0.9574148;0.11288007667617772
185;0.9571149;0.11185784018279205;0.9590591;0.10870263483029059
