epoch;categorical_accuarcy;loss;val_categorical_accuarcy;val_loss
79;0.8932533;0.27645453985314816;0.89434814;0.27281428943388164
80;0.8939781;0.2733745508012362;0.8951111;0.2722153263166547
81;0.8932152;0.27524479682324454;0.8927307;0.27612117654643953
82;0.8940048;0.2728238537092693;0.8948517;0.27306493069045246
83;0.8944664;0.27186998596880585;0.8957062;0.26979369414038956
84;0.8932533;0.2750963093712926;0.8943939;0.27374933497048914
85;0.89468384;0.27157697855727747;0.89546204;0.271372402086854
86;0.8938103;0.27434634492965415;0.8943176;0.270850453292951
87;0.8941765;0.2717562826583162;0.89630127;0.26771684852428734
88;0.89474106;0.27018055581720546;0.895874;0.26907339226454496
89;0.89403534;0.27397647517500445;0.89556885;0.2708320312667638
90;0.894001;0.27331762632820755;0.89482117;0.26945007289759815
91;0.89456177;0.27189842658117414;0.8955231;0.26991087454371154
92;0.8942299;0.27329387166537344;0.8955536;0.27104467269964516
93;0.89508057;0.27031623700167984;0.89508057;0.27125330502167344
94;0.8954544;0.2691005038213916;0.8964844;0.2688301131129265
95;0.8944931;0.2705548712401651;0.8944397;0.27068695053458214
96;0.8950958;0.26930813305079937;0.89627075;0.26798741100355983
97;0.8936653;0.2745994163560681;0.89482117;0.2731314837001264
98;0.8947563;0.26982347428565845;0.8961487;0.26906806603074074
99;0.8957367;0.2680690948618576;0.89582825;0.2682899972423911
100;0.8957062;0.26753564755199477;0.8964844;0.26610704232007265
101;0.89497757;0.2699074203846976;0.8964691;0.2676616453099996
102;0.8959694;0.2675460617756471;0.8962097;0.26651273714378476
103;0.8952141;0.2688310831435956;0.8972626;0.26563804619945586
104;0.8955078;0.26773835375206545;0.8965759;0.26828784751705825
105;0.89517593;0.26857182348612696;0.89567566;0.26710125687532127
106;0.8951645;0.268459276529029;0.89601135;0.2676799709443003
107;0.89611053;0.26598328666295856;0.89663696;0.26948123634792864
108;0.89554596;0.26903349172789603;0.89686584;0.26469468558207154
109;0.8958092;0.2675902905757539;0.8967285;0.2691718537826091
110;0.89632416;0.26662661333102733;0.89711;0.2638624308165163
111;0.89678955;0.2641562061617151;0.8978424;0.26317214663140476
112;0.8960686;0.2664385731332004;0.8970947;0.2654983294196427
113;0.89570236;0.2667615916579962;0.89871216;0.2636799372266978
114;0.89653015;0.26557482505450025;0.89601135;0.266682097222656
115;0.89715195;0.2633466348052025;0.89608765;0.26643723994493484
116;0.8959999;0.26698410155950114;0.898407;0.26260998379439116
117;0.8967247;0.2646911583142355;0.89533997;0.26711173239164054
118;0.89580154;0.26778003497747704;0.89733887;0.26513412524946034
119;0.8965874;0.2661006756243296;0.8961487;0.26740527828224003
120;0.8961868;0.26612504647346213;0.89764404;0.26409934856928885
121;0.8971634;0.26352639112155885;0.8980713;0.26330113923177123
122;0.8964462;0.26527588884346187;0.89779663;0.2631603388581425
123;0.89735794;0.263799250475131;0.89756775;0.2651119271758944
124;0.897213;0.2644865165348165;0.89834595;0.26338771916925907
125;0.8971176;0.26255330542335287;0.897995;0.26401869812980294
126;0.8962898;0.26539774535922334;0.8981018;0.2627190912608057
127;0.8969803;0.2638549816911109;0.897583;0.2623339418787509
128;0.8972473;0.2633479908690788;0.8978729;0.26241527823731303
129;0.89805603;0.260956498561427;0.8984375;0.26084122830070555
130;0.8976097;0.26248209504410625;0.8988342;0.26137299509719014
131;0.89759064;0.2630767106311396;0.8978424;0.26367463706992567
132;0.8974228;0.26262352673802525;0.89808655;0.26412854925729334
133;0.896595;0.2644918244914152;0.8992462;0.2588483984582126
134;0.8984146;0.26021862064953893;0.8988342;0.26311834855005145
135;0.89769745;0.2621422282536514;0.8991089;0.25944101554341614
136;0.89816666;0.2608604913693853;0.89849854;0.2613588301464915
137;0.89757156;0.26230465510161594;0.89878845;0.2614427236840129
138;0.89764404;0.2622675340389833;0.89823914;0.26321736443787813
139;0.89795685;0.26193027338013053;0.89585876;0.271417899755761
140;0.8977127;0.26105860684765503;0.89930725;0.25779313524253666
141;0.898407;0.2603324609226547;0.8980713;0.26199791650287807
142;0.89824295;0.26110309892101213;0.8989563;0.2599789595697075
143;0.8977852;0.26192562765209004;0.8980713;0.263718148926273
144;0.89826965;0.26041329925647005;0.8996887;0.25950078037567437
145;0.8985596;0.2601020137080923;0.8984833;0.26171259325928986
146;0.896328;0.26633400400169194;0.89707947;0.2656379868276417
147;0.8975105;0.2620778765412979;0.89938354;0.2595435425173491
148;0.89780426;0.2612363475491293;0.89985657;0.25823507946915925
149;0.89712906;0.2636181576526724;0.89653015;0.2651372915133834
150;0.89736557;0.2637675337609835;0.89945984;0.26007689791731536
151;0.89912033;0.25812471797689795;0.8996582;0.2579750881996006
152;0.89875793;0.25827723526163027;0.8992615;0.26019161054864526
153;0.89938736;0.25765063980361447;0.89993286;0.2588527228217572
154;0.8992195;0.2577209047158249;0.89886475;0.2598467224743217
155;0.8984108;0.2597902431152761;0.9002991;0.25748183229006827
156;0.89886856;0.2587091487948783;0.8990021;0.26027582632377744
157;0.8985863;0.2594165859045461;0.9000397;0.25775860296562314
158;0.8991661;0.25795936852227896;0.89974976;0.25798500631935894
159;0.8990822;0.2586562176584266;0.8977661;0.2624809748958796
160;0.89959335;0.2570286980480887;0.89982605;0.25708718854002655
161;0.89873886;0.2588167825015262;0.8998718;0.2573833952192217
162;0.89956665;0.25706728192744777;0.9005127;0.25699508585967124
163;0.89925766;0.25832193356473;0.8998108;0.25679749296978116
164;0.8994026;0.2573238438926637;0.90037537;0.2577095623128116
165;0.89967346;0.25675785838393494;0.89881897;0.260476129129529
166;0.8987808;0.2587254906538874;0.89863586;0.25869837566278875
167;0.8986664;0.25850516906939447;0.89915466;0.26174009311944246
168;0.89829254;0.2610440123244189;0.90019226;0.2590897015761584
169;0.89925766;0.25752433779416606;0.8999634;0.2579880265984684
170;0.8990822;0.25757527258247137;0.89941406;0.25901038106530905
171;0.8993149;0.2568392838584259;0.8996582;0.25926796114072204
172;0.8986931;0.25914973398903385;0.89842224;0.2620395643170923
173;0.89894485;0.2578052901662886;0.89993286;0.2562401501927525
174;0.8992195;0.2582610594108701;0.90063477;0.25635688728652894
175;0.9001999;0.25510492076864466;0.8995514;0.2594907081220299
176;0.8996544;0.25656343589071184;0.8990326;0.2576794938649982
177;0.8994942;0.25623368250671774;0.89933777;0.259159445296973
178;0.899395;0.257172598678153;0.90086365;0.256075810873881
179;0.89995956;0.25553309806855395;0.9002991;0.2558410612400621
180;0.89907837;0.25793992524268106;0.8998413;0.2571031581610441
181;0.90019226;0.25561914866557345;0.90045166;0.2571017248556018
182;0.8992996;0.2569360888446681;0.90026855;0.2566996207460761
183;0.8993988;0.25680227449629456;0.8986511;0.2627235343679786
184;0.89876175;0.2591738621122204;0.89360046;0.2718964007217437
185;0.8984184;0.2599754940601997;0.90008545;0.2565765620674938
186;0.9001312;0.255251650873106;0.90097046;0.25530473445542157
187;0.90040207;0.2544993889168836;0.90164185;0.2538169133476913
188;0.8998947;0.2567495856783353;0.89894104;0.26078474521636963
189;0.8998375;0.255667427147273;0.9000397;0.25555000780150294
190;0.8999939;0.25551421323325485;0.9008484;0.25539840245619416
191;0.9009628;0.2529171000351198;0.9005585;0.255593795562163
192;0.8998833;0.2552716474747285;0.8995514;0.25787939969450235
193;0.8995781;0.2562963867094368;0.90037537;0.25631943880580366
194;0.8998985;0.25534789566881955;0.9002075;0.25794905982911587
195;0.90031433;0.25553372892318293;0.9003906;0.25585136841982603
196;0.9001045;0.25487968808738515;0.9004669;0.25533054349943995
197;0.8996887;0.25701018038671464;0.8995514;0.2588476517703384
198;0.90037155;0.2553590936004184;0.90097046;0.25529176532290876
199;0.9003639;0.2546156665775925;0.9014282;0.25454707466997206
200;0.9011307;0.2531115779420361;0.90104675;0.2553397167939693
201;0.9004402;0.25462048494955525;0.8971405;0.26510149659588933
202;0.89985275;0.25505621649790555;0.90164185;0.25349312205798924
203;0.90097046;0.25222598580876365;0.9006195;0.25723775452934206
204;0.90013885;0.25506397773278877;0.90026855;0.2573524760082364
205;0.89979553;0.25598748377524316;0.9002991;0.25739846751093864
206;0.9007721;0.25314201012952253;0.89915466;0.2589343145955354
207;0.8997383;0.25700246007181704;0.9007263;0.2561578426975757
208;0.90039825;0.255109692516271;0.9008484;0.2561154253780842
209;0.9002991;0.25433019909542054;0.9005432;0.2560824453830719
210;0.90057755;0.2525261436239816;0.9017792;0.2527267171535641
211;0.9011078;0.2518669152050279;0.90133667;0.253759681712836
212;0.90089035;0.25250388751737773;0.9003296;0.2566125597804785
213;0.8999176;0.25554071203805506;0.90016174;0.25671311747282743
214;0.9000244;0.2547772617544979;0.9011688;0.2555717409122735
215;0.9002037;0.25530395848909393;0.9001465;0.25710412627086043
216;0.9009018;0.2531298288377002;0.9008026;0.2565595095511526
217;0.9001007;0.25480535079259425;0.90156555;0.25365452258847654
218;0.90073013;0.2533108540228568;0.9010315;0.2553517441265285
219;0.90076065;0.25294048443902284;0.90174866;0.25387463602237403
220;0.90034866;0.25525165430735797;0.9010773;0.2562010637484491
221;0.9004593;0.2545079721021466;0.90167236;0.25324266590178013
222;0.9009628;0.252451685781125;0.8982849;0.26226825965568423
223;0.9010773;0.25363569014007226;0.90078735;0.2559358896687627
224;0.9010773;0.25147556426236406;0.89971924;0.2555566339287907
225;0.9007683;0.2523994530783966;0.90086365;0.2559087541885674
226;0.90011597;0.25531018897891045;0.90063477;0.25585486041381955
227;0.901165;0.2524675099994056;0.90197754;0.25190953561104834
228;0.9005089;0.2539291964494623;0.90031433;0.25630046613514423
229;0.9010277;0.2528292593196966;0.9005585;0.2561022797599435
230;0.90094376;0.2529556174413301;0.90042114;0.2578952703624964
231;0.90097046;0.25256525626173243;0.90167236;0.2535490971058607
232;0.9004669;0.25407720857765526;0.90005493;0.25721891201101243
233;0.9011421;0.2522621126845479;0.9009857;0.25498548592440784
234;0.9012604;0.25146138184936717;0.9018707;0.25327811343595386
235;0.9010391;0.2528117872425355;0.9013977;0.2552968498785049
236;0.90079117;0.25325482367770746;0.89997864;0.2561480081640184
237;0.9008446;0.25318194000283256;0.90156555;0.2534713407512754
238;0.90037155;0.25462411250919104;0.90145874;0.2536045238375664
239;0.90086746;0.2523664775653742;0.9019928;0.25176030513830483
240;0.90190506;0.2504714722163044;0.9014282;0.25295836525037885
241;0.9014778;0.25083202694077045;0.9012451;0.25293910037726164
242;0.9012375;0.2521319125080481;0.90057373;0.25622805301100016
243;0.90076065;0.2539184666238725;0.90101624;0.25517343170940876
244;0.90161896;0.2507254587835632;0.90237427;0.2507861964404583
245;0.9012375;0.2516091686557047;0.90164185;0.2531235080678016
246;0.9020767;0.2501306250342168;0.9014435;0.25400554155930877
247;0.9016609;0.2505711497506127;0.9004669;0.25331858079880476
248;0.9012718;0.25148026749957353;0.90159607;0.2542990662623197
249;0.9012985;0.2522613710607402;0.90174866;0.2540116934105754
250;0.90128326;0.2520595859386958;0.9003906;0.2578409609850496
251;0.9013138;0.25107431068317965;0.9004822;0.2561903251335025
252;0.90114594;0.2522345128818415;0.9004669;0.25512597779743373
253;0.9007492;0.2540630680741742;0.9016113;0.2521821288391948
254;0.90200806;0.2501602185657248;0.90245056;0.2518496713601053
255;0.901268;0.2519213170162402;0.90133667;0.25459841499105096
256;0.9015236;0.25102402811171487;0.90089417;0.2543165984097868
257;0.9014511;0.251249224122148;0.9024048;0.252082172781229
258;0.90169907;0.2504461763892323;0.90190125;0.25334797403775156
259;0.90094376;0.25271684292238206;0.9009857;0.25513490149751306
260;0.90187454;0.25025403511244804;0.90267944;0.25093713379465044
261;0.90189743;0.25019160885130987;0.90185547;0.2536416861694306
262;0.9015999;0.2506826844182797;0.90138245;0.25334469717927277
263;0.9014206;0.25056162424152717;0.9020996;0.2526360673364252
264;0.9022026;0.24957065639318898;0.90179443;0.2528926255181432
265;0.9018364;0.2512160580372438;0.90171814;0.2538037486374378
266;0.9014473;0.25086732604540884;0.9018707;0.25295038032345474
267;0.90164185;0.25039297092007473;0.90167236;0.25443602981977165
268;0.9013519;0.2511282525374554;0.9025421;0.2514872928149998
269;0.9014206;0.2514045515563339;0.9021454;0.2530292628798634
270;0.90133286;0.25185373122803867;0.901474;0.25337814982049167
271;0.90153885;0.25118897546781227;0.9018402;0.25214308756403625
272;0.901371;0.25119727110723034;0.9015198;0.2533884614240378
273;0.90112305;0.2529720485326834;0.9012451;0.2543241388630122
274;0.9010124;0.2531616751803085;0.90174866;0.2530966300982982
275;0.9019165;0.2503389825578779;0.90083313;0.25589510635472834
276;0.9020729;0.24990173667902127;0.9017639;0.2533175393473357
277;0.9014435;0.2507865378865972;0.9018097;0.2530261075589806
278;0.90184784;0.25055998854804784;0.90093994;0.25186425261199474
279;0.9017563;0.25084980903193355;0.9001312;0.2543477932922542
280;0.901741;0.2502612284733914;0.90145874;0.2529303189367056
281;0.9017296;0.2495847876998596;0.9021301;0.251603975193575
282;0.9013405;0.25148098048521206;0.90078735;0.2550692406948656
283;0.9015846;0.25148277648258954;0.9012451;0.2535498356446624
284;0.90159607;0.2511046429281123;0.90068054;0.2549006142653525
285;0.90153885;0.25098640780197456;0.9014435;0.25354349007830024
